response_set_id,parent_response_set_id,date_time,page,user,branch,desk,library,Contact Type,Contact Type (text),Question Type,Question Type (text),Time Spent in minutes,Comment,Reference   Research Type,Reference   Research Type (text),Reference   Research Type 2,Reference   Research Type 2 (text),Reference   Research Type 3,Reference   Research Type 3 (text)
"127235","","2019-10-02 12:15:58","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","5","student asked if there were student ENVI licenses","Software help","","","","",""
"127274","","2019-10-02 14:01:04","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","Needed help looking for a group study room","Other","","","","",""
"127441","","2019-10-03 16:25:24","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","10","connecting folders to arcmap, loading data, saving mxd","Software help","","Spatial","","",""
"127444","","2019-10-03 17:04:37","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","5","exporting new shapefiles","Software help","","Spatial","","",""
"127506","","2019-10-04 15:16:07","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","5","sounded like arcmap was actually enterprise login for ArcPro","Software help","","","","",""
"127707","","2019-10-08 15:26:55","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","help downloading large file","Software help","","","","",""
"128162","","2019-10-15 13:25:15","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","","","","","","","",""
"128163","","2019-10-15 13:25:28","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","","","Other","whats this for","","","",""
"128169","","2019-10-15 14:36:04","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","asked for collaboratory hours","Other","","","","",""
"128170","","2019-10-15 15:27:28","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","10","","Software help","","","","",""
"128171","","2019-10-15 15:33:46","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","7","needed help downloading a large pdf file when the download failed","Software help","","","","",""
"128172","","2019-10-15 15:46:58","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","10","setting up Occulus","Software help","","","","",""
"128173","","2019-10-15 15:59:16","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","5","what is collaboratory","Other","","","","",""
"128174","","2019-10-15 16:05:49","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","5","Asked when Collaboratory is open and who can use it.","Other","","","","",""
"128232","","2019-10-15 19:25:41","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","5","","Spatial","","","","",""
"128237","","2019-10-15 19:46:59","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","","Referred to Subject Librarian","","","","",""
"128327","","2019-10-16 13:32:20","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Phone","","Reference / Research Assistance","","20","airphotos of hollister x ward memorial highway, how to use frame finder to download imagery","Software help","","Spatial","","",""
"128350","","2019-10-16 16:31:20","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","2","","","","","","",""
"128358","","2019-10-16 17:14:10","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","2","","","","","","",""
"128403","","2019-10-17 13:30:04","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Collab email","","Directional / Informational","","10","*cant remember if I logged this uesterday, CCBER staffs arcpro being funky on laptop. Monitoring as it goes. Was working for a bit and then didnt load the second time.","Software help","","","","",""
"128488","","2019-10-18 13:17:30","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","10","Setting up presentation on crestronaudioclicker","Other","","","","",""
"128497","","2019-10-18 15:10:46","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","5","Students asking what the collab is.","Other","","","","",""
"128517","","2019-10-18 17:03:01","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","40","Needed installation help for ArcDesktop for Mac running on VM. Tried standalone and EVA code but error persisted. In ArcAdministrator, changed the licensing back to concurrent isntead of attempting a standalone and routed the license through the geography departments server and Desktop opened.","Software help","","Spatial","","",""
"128536","","2019-10-20 15:03:37","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","patron asked a question regarding the librarys study rooms. Directed her towards a study room in sixth floor","","","","","",""
"128617","","2019-10-21 15:34:04","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","3","Patron came in wondering about study group room 2501. Pointed out where the study room is located","","","","","",""
"128635","","2019-10-21 17:12:06","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","1","Patron came in wondering about the location of the Ethnic Studies section in the library. Directed him accordingly","","","","","",""
"128639","","2019-10-21 18:58:47","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","2","Patron was wondering if there was a place on campus where he could rent a usb. Directed him to the services desk on first floor.","","","","","",""
"128663","","2019-10-22 12:17:02","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","asked about open hours 128PM","Content","","","","",""
"128668","","2019-10-22 12:39:28","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","How to use printer and if its free","Other","library printer","","","",""
"128674","","2019-10-22 13:45:57","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","Does the collaboratory have ArcGIS","Spatial","","","","",""
"128782","","2019-10-23 16:43:09","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","60","UCSB ArcGIS Online Account Problem contacted technical support at esri","Software help","","","","",""
"128783","","2019-10-23 16:43:29","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","Yes we have ArcGIS","Software help","","","","",""
"128849","","2019-10-24 13:09:24","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","10","","Software help","","","","",""
"128850","","2019-10-24 13:09:32","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","","","Software help","","Spatial","","",""
"128851","","2019-10-24 13:09:43","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","","","Other","hardware","","","",""
"128852","","2019-10-24 13:09:54","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","5","","Software help","","Spatial","","",""
"128874","","2019-10-24 14:48:44","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","10","helped with addingcalculating fields in ArcMap","Software help","","","","",""
"128873","","2019-10-24 14:48:44","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","10","helped with addingcalculating fields in ArcMap","Software help","","","","",""
"128875","","2019-10-24 14:49:47","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","10","helped with raster calculation and zonal statistics tools","Spatial","","","","",""
"128877","","2019-10-24 14:55:15","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","20","ENV 154. Using VB and Python script in ArcMap not the greatest. VB kept erroring out at 9999 so had student restart program.","Software help","","Spatial","","",""
"128878","","2019-10-24 14:55:51","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","15","GEOG 176A Solar Panels. How to use raster calculator to calculate mean","Software help","","Spatial","","",""
"128882","","2019-10-24 15:05:25","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","SQL Query, code not working in ArcMap. Turned out prof gave wrong code to student. Diff between SQL Query vs Select by attributes.","Software help","","Spatial","","",""
"128884","","2019-10-24 15:05:52","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","8","helped with SQL Query builder","Spatial","","","","",""
"128885","","2019-10-24 15:11:04","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Collab email","","Reference / Research Assistance","","20","Setting up ArcGIS Enterprise Login for new metadata assistant","Software help","","Content","","",""
"128932","","2019-10-25 11:03:54","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Personal Email","","Reference / Research Assistance","","20","ArcPro update for metadata assistant. Turns out IT is bogged with windows 10 update so theyll do it in the future.","Software help","","","","",""
"128952","","2019-10-25 13:24:00","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","Needed help opening a file in STATA","Software help","","","","",""
"128953","","2019-10-25 13:24:37","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","Asking if Microsoft Office is available on IRC computers.","Software help","","Other","","",""
"128956","","2019-10-25 16:44:43","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Consultation","","40","Crimson Hexagon","Software help","","","","",""
"128957","","2019-10-25 16:53:30","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","Graduate student asking for help submitting google form to request ARCGIS download.","Software help","","","","",""
"128958","","2019-10-25 18:03:48","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Consultation","","60","Transition from ArcMap to ArcPro","Software help","","Spatial","","",""
"128981","","2019-10-27 13:13:25","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","2","Patron wanted to know how to reserve a group study room through the library webpage. Showed her an example of the procedure via irc00","","","","","",""
"129001","","2019-10-28 10:01:56","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","No we are not open until Noon","Other","Hours","","","",""
"129046","","2019-10-28 15:40:55","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","Student asked if we could update QGIS on Collab computers. Plan to do updates with IT after Windows 10 update","Software help","","Spatial","","",""
"129084","","2019-10-29 14:01:37","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","15","","Spatial","","","","",""
"129085","","2019-10-29 14:02:23","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","","needed help with ArcGIS Pro, understanding centroids","Spatial","","","","",""
"129086","","2019-10-29 14:02:46","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","15","saving a GIS workspace to preserve all the paths","Software help","","","","",""
"129100","","2019-10-29 15:58:04","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","15","","Spatial","","","","",""
"129101","","2019-10-29 16:11:26","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","10","GEOG 176A Lab","Software help","","Spatial","","",""
"129133","","2019-10-29 17:28:00","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","40","176A Summarize nearby yall gotta name your shapefiles differently","Software help","","Spatial","","",""
"129134","","2019-10-29 17:28:09","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","15","Help importing file in NVivo","Software help","","","","",""
"129135","","2019-10-29 17:36:19","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","10","176A Lab Summarize tool","Software help","","Spatial","","",""
"129137","","2019-10-29 18:58:28","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","30","helped a lot with GIS lab, understanding join field, zonal statistics, and various other tools","Spatial","","","","",""
"129167","","2019-10-30 11:09:48","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Personal Email","","Reference / Research Assistance","","10","176A Lab question","Software help","","Spatial","","",""
"129193","","2019-10-30 14:27:27","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","10","joining tables and using zonal stats","Software help","","Spatial","","",""
"129196","","2019-10-30 14:59:37","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","5","please use google form to request arc licenses","Software help","","","","",""
"129242","","2019-10-31 12:31:55","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","","scissors","","","","","",""
"129243","","2019-10-31 12:32:03","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","","login help","","","","","",""
"129249","","2019-10-31 13:17:01","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","","","","","","","",""
"129250","","2019-10-31 13:37:44","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","","","","","","","",""
"129538","","2019-11-06 16:00:09","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Consultation","","60","student came in asking about census data. His data is by zipcode but census data is by zcta which is mostly the same as the zipcode but not all the time. student wanted to know how to join his dataset to a census dataset. I thought this was straightforward but census bureau and american factfinder are moving websites so this was kind of a mess. In the end decided that to preserve the most data, to get the 11 digit tract numbers and join the two tables together based on that geoid.","Statistics","","Spatial","","",""
"129553","","2019-11-07 09:58:33","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","35","Esri support call at 0930 to fix students arcgis online account problems. Due to service disruption on esri side, unable to complete call and rescheduled.","Software help","","Spatial","","",""
"129806","","2019-11-08 10:56:52","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","90","Worked with esri service representative to try to fix student account. Invited student to make a new account through ucsb enterprise to shift work from old account into new and rectify the whole situation. Bizarrely, he could only access ucsb account through the non enterprise portal despite being part of the organization. Decided that since personalold account is working for student, it wasnt worth trying to change accounts and esri representative had no idea why this was happening. For now keep monitoring situation in case student runs into problem in the future.","Software help","","Spatial","","",""
"129830","","2019-11-09 15:08:30","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","5","Needed login to use Thomson Reuters Icon Datastream","Software help","","","","",""
"129856","","2019-11-12 12:05:03","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Collab email","","Reference / Research Assistance","","45","attempt to install new arcdesktop, after bouncing emails, looks like the EVA code is broken, new EVA code was assigned hopefully this will solve the issue and the student can successfully install ArcDesktop.","Software help","","Spatial","","",""
"129857","","2019-11-12 12:09:36","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","15","Not a collab software but student asked how to download microsoft access through ucsb.","Software help","","","","",""
"129858","","2019-11-12 12:11:10","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","","","","","","","",""
"129859","","2019-11-12 12:11:21","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","","","Software help","","","","",""
"129879","","2019-11-12 15:48:15","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","5","exporting tables out of Nvivo","Software help","","","","",""
"129923","","2019-11-13 14:43:21","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Consultation","","30","CCBER inquiring about Planet labs imagery for vegetation analysis.","Software help","","Spatial","","",""
"129924","","2019-11-13 14:45:08","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","white board markerserasers.","Other","","","","",""
"129926","","2019-11-13 15:09:44","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","looking for lost and found","Other","","","","",""
"129928","","2019-11-13 15:35:12","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","5","Network Analyst Help on ArcPro","Software help","","Spatial","","",""
"129929","","2019-11-13 16:28:46","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Phone","","Reference / Research Assistance","","20","Aerial Imagery of Monterrey County from 1930s  40s","Spatial","","Content","","",""
"129952","","2019-11-14 13:20:44","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","ArcPro asked for signin student didnt know about enterprise login","Software help","","Spatial","","",""
"130008","","2019-11-18 12:12:46","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Collab email","","Reference / Research Assistance","","90","setting up arcgis for EHS student intern and resolving some arcpro issues.","Software help","","Spatial","","",""
"130059","","2019-11-18 15:40:03","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","From earlier today (~12:30PM) student asked to borrow eraser, sent him to PaseoServices for whiteboard penserasers","Other","","","","",""
"130063","","2019-11-18 18:39:27","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","4","Patron could not connect to wifi. Fixed the problem","","","","","",""
"130080","","2019-11-19 15:32:25","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","10","needed help connecting to guest wifi","Software help","","","","",""
"130081","","2019-11-19 15:37:02","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","5","a computer had no signal","Software help","","","","",""
"130088","","2019-11-19 16:40:19","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","What is the Collab","Other","","","","",""
"130101","","2019-11-20 10:57:55","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","5","student tried to take collab printer paper for Im not sure. Sent to Services desk for scratch paper.","Other","","","","",""
"130110","","2019-11-20 16:39:53","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","15","Geog 176a student needed help on lab","Spatial","","","","",""
"130119","","2019-11-20 17:29:56","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","10","helped fix a failed download","Spatial","","","","",""
"130164","","2019-11-22 14:29:33","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Consultation","","30","Talked with Swati about updating layers on arcgis collector in arcgis online. Also discussed Scalar support.","Software help","","Spatial","","Content",""
"130168","","2019-11-22 17:18:56","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Consultation","","90","ArcGIS Pro and Desktop install","Software help","","Spatial","","",""
"130213","","2019-11-25 16:10:51","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Consultation","","60","Problems with Adobe InDesign. Initially thought it was isolated to user but the error is affecting the entire suite in the collaboratory. Maybe has something to do with Adobe Licensing Change Issue is INC0086503.","Software help","","","","",""
"130220","","2019-11-26 13:29:53","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Collab email","","Reference / Research Assistance","","5","Collab hours due to fire and thanksgiving.","Other","","","","",""
"130259","","2019-12-02 14:01:26","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Collab email","","Consultation","","30","Needed timeline graphics (or wanted us to make them) for a journal article. Not really our thing  if this was a request asking us to teach them, different story. Also needed by the end of the week which is ridiculous.","Spatial","","Content","","",""
"130266","","2019-12-02 16:13:34","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Personal Email","","Reference / Research Assistance","","60","Adding large media to Scalar","Software help","","","","",""
"130295","","2019-12-03 13:37:16","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","","","","","","","",""
"130302","","2019-12-03 15:26:24","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Phone","","Reference / Research Assistance","","10","Using tidytext(R) for textual analysis","Software help","","Statistics","","",""
"130303","","2019-12-03 15:57:49","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","left behind usb. found.","Other","","","","",""
